time,kw
1871,34915.0
1872,34636.0
1873,36163.0
1874,36340.0
1875,36197.0
1876,36043.0
1877,30003.0
1878,37977.0
1879,38131.0
1880,38145.0
1881,38066.0
1882,33250.0
1883,36260.0
1884,35446.0
1885,35923.0
1886,35613.0
1887,34876.0
1888,36367.0
1889,36493.0
1890,36084.0
1891,36070.0
1892,36251.0
1893,36133.0
1894,36131.0
1895,36016.0
1896,36518.0
1897,36494.0
1898,36504.0
1899,36757.0
1900,36661.0
1901,36903.0
1902,37336.0
1903,36763.0
1904,35823.0
1905,35484.0
1906,34548.0
1907,33947.0
1908,33222.0
1909,32830.0
1910,33329.0
1911,32921.0
1912,33020.0
1913,32836.0
1914,33113.0
1915,34171.0
1916,34270.0
1917,35696.0
1918,34795.0
1919,35798.0
1920,36558.0
1921,36498.0
1922,36184.0
1923,36561.0
1924,37254.0
1925,37203.0
1926,37534.0
1927,37209.0
1928,36885.0
1929,35867.0
1930,35443.0
1931,35044.0
1932,34960.0
1933,34343.0
1934,34620.0
1935,34918.0
1936,35128.0
1937,34976.0
1938,35865.0
1939,36075.0
1940,37305.0
1941,37365.0
1942,37499.0
1943,37552.0
1944,37792.0
1945,38256.0
1946,38060.0
1947,37933.0
1948,37762.0
1949,37755.0
1950,38036.0
1951,38303.0
1952,38533.0
1953,37871.0
1954,38506.0
1955,38641.0
1956,38631.0
1957,38589.0
1958,38792.0
1959,39096.0
1960,21547.0
1961,22061.0
1962,21905.0
1963,22054.0
1964,22012.0
1965,22152.0
1966,21965.0
1967,21673.0
1968,21713.0
1969,21499.0
1970,21499.0
1971,21999.0
1972,21915.0
1973,22210.0
1974,22522.0
1975,22539.0
1976,21971.0
1977,21952.0
1978,21363.0
1979,21086.0
1980,21484.0
1981,21427.0
1982,21286.0
1983,21367.0
1984,21408.0
1985,21236.0
1986,21330.0
1987,21469.0
1988,21297.0
1989,21374.0
1990,21505.0
1991,21444.0
1992,20523.0
1993,20658.0
1994,20686.0
1995,20761.0
1996,20951.0
1997,21001.0
1998,21080.0
1999,22075.0
2000,21484.0
2001,22702.0
2002,22729.0
2003,22703.0
2004,27470.0
2005,36501.0
2006,22353.0
2007,22520.0
2008,22094.0
2009,21949.0
2010,22759.0
2011,22729.0
2012,22193.0
2013,23144.0
2014,23241.0
2015,23216.0
2016,23160.0
2017,22992.0
2018,23506.0
2019,23822.0
2020,23767.0
2021,24459.0
2022,24314.0
2023,24246.0
2024,24306.0
2025,24258.0
2026,23693.0
2027,23515.0
2028,23245.0
2029,22435.0
2030,22547.0
2031,22555.0
2032,22552.0
2033,22513.0
2034,22714.0
2035,22997.0
2036,23319.0
2037,19834.0
2038,21154.0
2039,20759.0
2040,20700.0
2041,20797.0
2042,20943.0
2043,21246.0
2044,21310.0
2045,21587.0
2046,22629.0
2047,23037.0
2048,23727.0
2049,24288.0
2050,24359.0
2051,24953.0
2052,24765.0
2053,24448.0
2054,24360.0
2055,24156.0
2056,28115.0
2057,38320.0
2058,38627.0
2059,38387.0
2060,38597.0
2061,38921.0
2062,39170.0
2063,39268.0
2064,39287.0
2065,39624.0
2066,39616.0
2067,39712.0
2068,39742.0
2069,39871.0
2070,40212.0
2071,40094.0
2072,39991.0
2073,39830.0
2074,39709.0
2075,39070.0
2076,38989.0
2077,37754.0
2078,37294.0
2079,37393.0
2080,36928.0
2081,36809.0
2082,36845.0
2083,37559.0
2084,37763.0
2085,38387.0
2086,38579.0
2087,38589.0
2088,38777.0
2089,39010.0
2090,39010.0
2091,39010.0
2092,39010.0
2093,39010.0
2094,39010.0
2095,39010.0
2096,39010.0
2097,39010.0
2098,39010.0
2099,39010.0
2100,39010.0
2101,39010.0
2102,39010.0
2103,39010.0
2104,39010.0
2105,39010.0
2106,39010.0
2107,39010.0
2108,39010.0
2109,39010.0
2110,39010.0
2111,39010.0
2112,39010.0
2113,39010.0
2114,39010.0
2115,39010.0
2116,39010.0
2117,39010.0
2118,39010.0
2119,39010.0
2120,39010.0
2121,39010.0
2122,34539.0
2123,33883.0
2124,33254.0
2125,32538.0
2126,32330.0
2127,31833.0
2128,31432.0
2129,31641.0
2130,32277.0
2131,33056.0
2132,33086.0
2133,33805.0
2134,33916.0
2135,34051.0
2136,33344.0
2137,34157.0
2138,34293.0
2139,34707.0
2140,34846.0
2141,34898.0
2142,35797.0
2143,35613.0
2144,35036.0
2145,34054.0
2146,34115.0
2147,33545.0
2148,32617.0
2149,32478.0
2150,32347.0
2151,31454.0
2152,31381.0
2153,31910.0
2154,32152.0
2155,32817.0
2156,32814.0
2157,33675.0
2158,33801.0
2159,34271.0
2160,34300.0
2161,33899.0
2162,34671.0
2163,34816.0
2164,34719.0
2165,35898.0
2166,36393.0
2167,35928.0
2168,34627.0
2169,32978.0
2170,32688.0
2171,31786.0
2172,30294.0
2173,30955.0
2174,29877.0
2175,29853.0
2176,30027.0
2177,30683.0
2178,31022.0
2179,31630.0
2180,31617.0
2181,32349.0
2182,32589.0
2183,33216.0
2184,33108.0
2185,32522.0
2186,32085.0
2187,32226.0
2188,32076.0
2189,31993.0
2190,32533.0
2191,32293.0
2192,32392.0
2193,32218.0
2194,31596.0
2195,30382.0
2196,17875.0
2197,18617.0
2198,18251.0
2199,18513.0
2200,18496.0
2201,18761.0
2202,19048.0
2203,19021.0
2204,19178.0
2205,19237.0
2206,19230.0
2207,19313.0
2208,19456.0
2209,19090.0
2210,19312.0
2211,19336.0
2212,20094.0
2213,19768.0
2214,21526.0
2215,21344.0
2216,21722.0
2217,20375.0
2218,20620.0
2219,21656.0
2220,24091.0
2221,22737.0
2222,21574.0
2223,21177.0
2224,21490.0
2225,21948.0
2226,22455.0
2227,22829.0
2228,23137.0
2229,23463.0
2230,23706.0
2231,24067.0
2232,24212.0
2233,24190.0
2234,24795.0
2235,25136.0
2236,25155.0
2237,25170.0
2238,26081.0
2239,25521.0
2240,24495.0
2241,23788.0
2242,22531.0
2243,22570.0
2244,22127.0
2245,21691.0
2246,21280.0
2247,21102.0
2248,20799.0
2249,20764.0
2250,20921.0
2251,22623.0
2252,22007.0
2253,22656.0
2254,21952.0
2255,22505.0
2256,22222.0
2257,22140.0
2258,22568.0
2259,22924.0
2260,23153.0
2261,22890.0
2262,23026.0
2263,22735.0
2264,21413.0
2265,21157.0
2266,20926.0
2267,20767.0
2268,20280.0
2269,20280.0
2270,19961.0
2271,19892.0
2272,19511.0
2273,19647.0
2274,20189.0
2275,21155.0
2276,21808.0
2277,22155.0
2278,22120.0
2279,21754.0
2280,21187.0
2281,20889.0
2282,21024.0
2283,21233.0
2284,21132.0
2285,20986.0
2286,21764.0
2287,22027.0
2288,21898.0
2289,20787.0
2290,19608.0
2291,19642.0
2292,19396.0
2293,19298.0
2294,18930.0
2295,18737.0
2296,18713.0
2297,18965.0
2298,19902.0
2299,19577.0
2300,18640.0
2301,19129.0
2302,18903.0
2303,18962.0
2304,18540.0
2305,18520.0
2306,18600.0
2307,18405.0
2308,18325.0
2309,18337.0
2310,22346.0
2311,23753.0
2312,24015.0
2313,23383.0
2314,23705.0
2315,23663.0
2316,23540.0
2317,21034.0
2318,21449.0
2319,22932.0
2320,24079.0
2321,24527.0
2322,23751.0
2323,20222.0
2324,19285.0
2325,19517.0
2326,19546.0
2327,19371.0
2328,19152.0
2329,18683.0
2330,18761.0
2331,18934.0
2332,19040.0
2333,19561.0
2334,20606.0
2335,20893.0
2336,20842.0
2337,19381.0
2338,18852.0
2339,18789.0
2340,18412.0
2341,18577.0
2342,18837.0
2343,17150.0
2344,17601.0
2345,17631.0
2346,17624.0
2347,17821.0
2348,18089.0
2349,18221.0
2350,17978.0
2351,18143.0
2352,17906.0
2353,17848.0
2354,17701.0
2355,17822.0
2356,18247.0
2357,18067.0
2358,17974.0
2359,18698.0
2360,19412.0
2361,19351.0
2362,18212.0
2363,18316.0
2364,18210.0
2365,18016.0
2366,17681.0
2367,17256.0
2368,17170.0
2369,17384.0
2370,17580.0
2371,17682.0
2372,17566.0
2373,17872.0
2374,18954.0
2375,19633.0
2376,20145.0
2377,20408.0
2378,20506.0
2379,20613.0
2380,21052.0
2381,21149.0
2382,21844.0
2383,21775.0
2384,21364.0
2385,20972.0
2386,20269.0
2387,19600.0
2388,19392.0
2389,18907.0
2390,18332.0
2391,18876.0
2392,18757.0
2393,19314.0
2394,20298.0
2395,21440.0
2396,21173.0
2397,21641.0
2398,21274.0
2399,21385.0
2400,21545.0
2401,21309.0
2402,21362.0
2403,21423.0
2404,21614.0
2405,21998.0
2406,21914.0
2407,21556.0
2408,20982.0
2409,20690.0
2410,20602.0
2411,20012.0
2412,20018.0
2413,19751.0
2414,18929.0
2415,19116.0
2416,18953.0
2417,18961.0
2418,19105.0
2419,22653.0
2420,32591.0
2421,32880.0
2422,32891.0
2423,33018.0
2424,33241.0
2425,33425.0
2426,33975.0
2427,33310.0
2428,33377.0
2429,33323.0
2430,33813.0
2431,33582.0
2432,32431.0
2433,32016.0
2434,31369.0
2435,31139.0
2436,31225.0
2437,31361.0
2438,31228.0
2439,30964.0
2440,30507.0
2441,30656.0
2442,30645.0
2443,30799.0
2444,30305.0
2445,31082.0
2446,31469.0
2447,31212.0
2448,31498.0
2449,30944.0
2450,30988.0
2451,30613.0
2452,31308.0
2453,31117.0
2454,31197.0
2455,32612.0
2456,26835.0
2457,19423.0
2458,18779.0
2459,18602.0
2460,18641.0
2461,18495.0
2462,17755.0
2463,17807.0
2464,18413.0
2465,18391.0
2466,18865.0
2467,19159.0
2468,19194.0
2469,19408.0
2470,19471.0
2471,19535.0
2472,19610.0
2473,19584.0
2474,19188.0
2475,19115.0
2476,19413.0
2477,19657.0
2478,20301.0
2479,20561.0
2480,20733.0
2481,19886.0
2482,19234.0
2483,18970.0
2484,18902.0
2485,18875.0
2486,18672.0
2487,18632.0
2488,18384.0
2489,18029.0
2490,18589.0
2491,18780.0
2492,18951.0
2493,19222.0
2494,19633.0
2495,19971.0
2496,19934.0
2497,19312.0
2498,19465.0
2499,19972.0
2500,20104.0
2501,19734.0
2502,20062.0
2503,20704.0
2504,19794.0
2505,19149.0
2506,18672.0
2507,18565.0
2508,18365.0
2509,18606.0
2510,18106.0
2511,17906.0
2512,17631.0
2513,17806.0
2514,18346.0
2515,18489.0
2516,18325.0
2517,18363.0
2518,18511.0
2519,18197.0
2520,18553.0
2521,18687.0
2522,18994.0
2523,18424.0
2524,18832.0
2525,19022.0
2526,19902.0
2527,20073.0
2528,19810.0
2529,18922.0
2530,19253.0
2531,19194.0
2532,18192.0
2533,18833.0
2534,18089.0
2535,18189.0
2536,17342.0
2537,17690.0
2538,17957.0
2539,18056.0
2540,18354.0
2541,18540.0
2542,18647.0
2543,18803.0
2544,18728.0
2545,18885.0
2546,18206.0
2547,18840.0
2548,18956.0
2549,19038.0
2550,19630.0
2551,19603.0
2552,18614.0
2553,18385.0
2554,17828.0
2555,17691.0
2556,17748.0
2557,17631.0
2558,17091.0
2559,16875.0
2560,16824.0
2561,16784.0
2562,17486.0
2563,17023.0
2564,17307.0
2565,18226.0
2566,17093.0
2567,17565.0
2568,17534.0
2569,17699.0
2570,17796.0
2571,17786.0
2572,17909.0
2573,17964.0
2574,17972.0
2575,17530.0
2576,17378.0
2577,17231.0
2578,17612.0
2579,17364.0
2580,17224.0
2581,19115.0
2582,31049.0
2583,31012.0
2584,30894.0
2585,31024.0
2586,31361.0
2587,31672.0
2588,31746.0
2589,31844.0
2590,32043.0
2591,32857.0
2592,33064.0
2593,33060.0
2594,32211.0
2595,30057.0
2596,30285.0
2597,30981.0
2598,31627.0
2599,30527.0
2600,31114.0
2601,31031.0
2602,31961.0
2603,32289.0
2604,32386.0
2605,32074.0
2606,32582.0
2607,32334.0
2608,31794.0
2609,31984.0
2610,31896.0
2611,31730.0
2612,31950.0
2613,32216.0
2614,32045.0
2615,31802.0
2616,31401.0
2617,30575.0
2618,30670.0
2619,31365.0
2620,33078.0
2621,33201.0
2622,33787.0
2623,34211.0
2624,34035.0
2625,34126.0
2626,34248.0
2627,34020.0
2628,33562.0
2629,33072.0
2630,33360.0
2631,33542.0
2632,34211.0
2633,34496.0
2634,34236.0
2635,33704.0
2636,33707.0
2637,32649.0
2638,34622.0
2639,33821.0
2640,33797.0
2641,33671.0
2642,34076.0
2643,33947.0
2644,34398.0
2645,34741.0
2646,35589.0
2647,35001.0
2648,33976.0
2649,33413.0
2650,32812.0
2651,32598.0
2652,32274.0
2653,31595.0
2654,31623.0
2655,31084.0
2656,30601.0
2657,31399.0
2658,31135.0
2659,32641.0
2660,33327.0
2661,33052.0
2662,33106.0
2663,34258.0
2664,33964.0
2665,33739.0
2666,33533.0
2667,33865.0
2668,35257.0
2669,35405.0
2670,35850.0
2671,36059.0
2672,36334.0
2673,36279.0
2674,35728.0
2675,35235.0
2676,34559.0
2677,33901.0
2678,33283.0
2679,33099.0
2680,33009.0
2681,32973.0
2682,33124.0
2683,34229.0
2684,34458.0
2685,34532.0
2686,34701.0
2687,35334.0
2688,34983.0
2689,34832.0
2690,35093.0
2691,35399.0
2692,36001.0
2693,36072.0
2694,36804.0
2695,36159.0
2696,35561.0
2697,34912.0
2698,34245.0
2699,33585.0
2700,33017.0
2701,32802.0
2702,32155.0
2703,31950.0
2704,31957.0
2705,31915.0
2706,32218.0
2707,32894.0
2708,31879.0
2709,32900.0
2710,33182.0
2711,33804.0
2712,33787.0
2713,33818.0
2714,34588.0
2715,35283.0
2716,35174.0
2717,35331.0
2718,35639.0
2719,34643.0
2720,33469.0
2721,32222.0
2722,31789.0
2723,31582.0
2724,31401.0
2725,31708.0
2726,30514.0
2727,30779.0
2728,31315.0
2729,31536.0
2730,31263.0
2731,31302.0
2732,31531.0
2733,31578.0
2734,31044.0
2735,31167.0
2736,31268.0
2737,31124.0
2738,31142.0
2739,31823.0
2740,31975.0
2741,32492.0
2742,32103.0
2743,32212.0
2744,33069.0
2745,32833.0
2746,32941.0
2747,33535.0
2748,33534.0
2749,33297.0
2750,32301.0
2751,31961.0
2752,32942.0
2753,33866.0
2754,34245.0
2755,34561.0
2756,34104.0
2757,34224.0
2758,34277.0
2759,34197.0
2760,34095.0
2761,34021.0
2762,34147.0
2763,34477.0
2764,35198.0
2765,35398.0
2766,35609.0
2767,34967.0
2768,34169.0
2769,33783.0
2770,33103.0
2771,32906.0
2772,32626.0
2773,32603.0
2774,32281.0
2775,31827.0
2776,31763.0
2777,32047.0
2778,32564.0
2779,33324.0
2780,33685.0
2781,33882.0
2782,34510.0
2783,34552.0
2784,34729.0
2785,34305.0
2786,34391.0
2787,34477.0
2788,34713.0
2789,35931.0
2790,35824.0
2791,35325.0
2792,35165.0
2793,34003.0
2794,32802.0
2795,32352.0
2796,31919.0
2797,31941.0
2798,31616.0
2799,30886.0
2800,31295.0
2801,31311.0
2802,36248.0
2803,37557.0
2804,38240.0
2805,38946.0
2806,38899.0
2807,38952.0
2808,39188.0
2809,39134.0
2810,39291.0
2811,39287.0
2812,39790.0
2813,40573.0
2814,40528.0
2815,39564.0
2816,38226.0
2817,37255.0
2818,36835.0
2819,36971.0
2820,36064.0
2821,35400.0
2822,35159.0
2823,34839.0
2824,34706.0
2825,34870.0
2826,35120.0
2827,35037.0
2828,36065.0
2829,35770.0
2830,36843.0
2831,36642.0
2832,37213.0
2833,37772.0
2834,37109.0
2835,37966.0
2836,38217.0
2837,38063.0
2838,38297.0
2839,38093.0
2840,37595.0
2841,37093.0
2842,35502.0
2843,35957.0
2844,35561.0
2845,35326.0
2846,34041.0
2847,34432.0
2848,34005.0
2849,34454.0
2850,34204.0
2851,34486.0
2852,35319.0
2853,35830.0
2854,37596.0
2855,36996.0
2856,36412.0
2857,36284.0
2858,36281.0
2859,36863.0
2860,37555.0
2861,38350.0
2862,39165.0
2863,39086.0
2864,37932.0
2865,37664.0
2866,37037.0
2867,36916.0
2868,36872.0
2869,37447.0
2870,36900.0
2871,36551.0
2872,36177.0
2873,36825.0
2874,37417.0
2875,37854.0
2876,38302.0
2877,39079.0
2878,38677.0
2879,38973.0
2880,39471.0
2881,39302.0
2882,38979.0
2883,38987.0
2884,39175.0
2885,39353.0
2886,40022.0
2887,38905.0
2888,37808.0
2889,36688.0
2890,36086.0
2891,35370.0
2892,35516.0
2893,34925.0
2894,34743.0
2895,33698.0
2896,34084.0
2897,33976.0
2898,34246.0
2899,34705.0
2900,35137.0
2901,35156.0
2902,35342.0
2903,35310.0
2904,35275.0
2905,35601.0
2906,35153.0
2907,35511.0
2908,35344.0
2909,35304.0
2910,35631.0
2911,34907.0
2912,34376.0
2913,34161.0
2914,34909.0
2915,34307.0
2916,33580.0
2917,33381.0
2918,33408.0
2919,33182.0
2920,7863.0
2921,9271.0
2922,9257.0
2923,8890.0
2924,9400.0
2925,9286.0
2926,9197.0
2927,9323.0
2928,8731.0
2929,8183.0
2930,7975.0
2931,8010.0
2932,7882.0
2933,8337.0
2934,8896.0
2935,9076.0
2936,9154.0
2937,9070.0
2938,9060.0
2939,9088.0
2940,8948.0
2941,9226.0
2942,9059.0
2943,9141.0
2944,9091.0
2945,9002.0
2946,9188.0
2947,9472.0
2948,9070.0
2949,8938.0
2950,8758.0
2951,8811.0
2952,8248.0
2953,8424.0
2954,8185.0
2955,8192.0
2956,8228.0
2957,8378.0
2958,9119.0
2959,9305.0
2960,9362.0
2961,9409.0
2962,9508.0
2963,9429.0
2964,10369.0
2965,11605.0
2966,9651.0
2967,9477.0
2968,9068.0
2969,9268.0
2970,9330.0
2971,8918.0
2972,8912.0
2973,9028.0
2974,8639.0
2975,8819.0
2976,8727.0
2977,8647.0
2978,8792.0
2979,8512.0
2980,8766.0
2981,8767.0
2982,8949.0
2983,9055.0
2984,9046.0
2985,8899.0
2986,9146.0
2987,9239.0
2988,9038.0
2989,9086.0
2990,8950.0
2991,10207.0
2992,10266.0
2993,10554.0
2994,20864.0
2995,21789.0
2996,21719.0
2997,21689.0
2998,21391.0
2999,21143.0
3000,21247.0
3001,21297.0
3002,21094.0
3003,21585.0
3004,21422.0
3005,21292.0
3006,21319.0
3007,21182.0
3008,21584.0
3009,21462.0
3010,21998.0
3011,22040.0
3012,22032.0
3013,22021.0
3014,21807.0
3015,21878.0
3016,21757.0
3017,21636.0
3018,22182.0
3019,22148.0
3020,21944.0
3021,22369.0
3022,22363.0
3023,22704.0
3024,22767.0
3025,22842.0
3026,22718.0
3027,23126.0
3028,22770.0
3029,23319.0
3030,23158.0
3031,22747.0
3032,22662.0
3033,22466.0
3034,22046.0
3035,22429.0
3036,22208.0
3037,21657.0
3038,21495.0
3039,21573.0
3040,21592.0
3041,21506.0
3042,21863.0
3043,21820.0
3044,21889.0
3045,21695.0
3046,20081.0
3047,19216.0
3048,19612.0
3049,19844.0
3050,19813.0
3051,19794.0
3052,19818.0
3053,19885.0
3054,20609.0
3055,20005.0
3056,19221.0
3057,18694.0
3058,18464.0
3059,18184.0
3060,18119.0
3061,18355.0
3062,17972.0
3063,20943.0
3064,21247.0
3065,21156.0
3066,21287.0
3067,22134.0
3068,22079.0
3069,22016.0
3070,22053.0
3071,22238.0
3072,22025.0
3073,21990.0
3074,22524.0
3075,22009.0
3076,22246.0
3077,22242.0
3078,20837.0
3079,20078.0
3080,20330.0
3081,20267.0
3082,20110.0
3083,20207.0
3084,19925.0
3085,19583.0
3086,20427.0
3087,23670.0
3088,25047.0
3089,17934.0
3090,22078.0
3091,28088.0
3092,28763.0
3093,28367.0
3094,27988.0
3095,28495.0
3096,28760.0
3097,28853.0
3098,28793.0
3099,28726.0
3100,28851.0
3101,29654.0
3102,29735.0
3103,31039.0
3104,35319.0
3105,38472.0
3106,40562.0
3107,40903.0
3108,40400.0
3109,40181.0
3110,40669.0
3111,39529.0
3112,38409.0
3113,38405.0
3114,37580.0
3115,37753.0
3116,38600.0
3117,35133.0
3118,34674.0
3119,34604.0
3120,34769.0
3121,34673.0
3122,34807.0
3123,34717.0
3124,35167.0
3125,34936.0
3126,35491.0
3127,35313.0
3128,34952.0
3129,34723.0
3130,33576.0
3131,33120.0
3132,32306.0
3133,32336.0
3134,32087.0
3135,31613.0
3136,31015.0
3137,31089.0
3138,31314.0
3139,31559.0
3140,32027.0
3141,32395.0
3142,32914.0
3143,33203.0
3144,33313.0
3145,33391.0
3146,33681.0
3147,33289.0
3148,33602.0
3149,33773.0
3150,33921.0
3151,34649.0
3152,35966.0
3153,35540.0
3154,34793.0
3155,34423.0
3156,34010.0
3157,34205.0
3158,34339.0
3159,33265.0
3160,32866.0
3161,33031.0
3162,33133.0
3163,34748.0
3164,35170.0
3165,35118.0
3166,34968.0
3167,34467.0
3168,34568.0
3169,34787.0
3170,34456.0
3171,35200.0
3172,35443.0
3173,35438.0
3174,35880.0
3175,35316.0
3176,34100.0
3177,33902.0
3178,33560.0
3179,32709.0
3180,33031.0
3181,32672.0
3182,32598.0
3183,32687.0
3184,32519.0
3185,33056.0
3186,33087.0
3187,33038.0
3188,32683.0
3189,33432.0
3190,33830.0
3191,33425.0
3192,33203.0
3193,33570.0
3194,33426.0
3195,33491.0
3196,33659.0
3197,33794.0
3198,33956.0
3199,33935.0
3200,34815.0
3201,33700.0
3202,33140.0
3203,32450.0
3204,32008.0
3205,31500.0
3206,31438.0
3207,31065.0
3208,31044.0
3209,31673.0
3210,31580.0
3211,31703.0
3212,32055.0
3213,32697.0
3214,32857.0
3215,33234.0
3216,33299.0
3217,33515.0
3218,33646.0
3219,33505.0
3220,33531.0
3221,33993.0
3222,34314.0
3223,34470.0
3224,34666.0
3225,34314.0
3226,33925.0
3227,34039.0
3228,33701.0
3229,33773.0
3230,33711.0
3231,34137.0
3232,34323.0
3233,34303.0
3234,34125.0
3235,34866.0
3236,35441.0
3237,35176.0
3238,35604.0
3239,36048.0
3240,35870.0
3241,35890.0
3242,35917.0
3243,36148.0
3244,36012.0
3245,36437.0
3246,36420.0
3247,36159.0
3248,35580.0
3249,35194.0
3250,34776.0
3251,34161.0
3252,33688.0
3253,33332.0
3254,33284.0
3255,33143.0
3256,32941.0
3257,32976.0
3258,33135.0
3259,33356.0
3260,33648.0
3261,33610.0
3262,34092.0
3263,34209.0
3264,30823.0
3265,30969.0
3266,30599.0
3267,31033.0
3268,31495.0
3269,31070.0
3270,31330.0
3271,31022.0
3272,30534.0
3273,32124.0
3274,32751.0
3275,32964.0
3276,31887.0
3277,31331.0
3278,31165.0
3279,30809.0
3280,30939.0
3281,31085.0
3282,31010.0
3283,30995.0
3284,32073.0
3285,31635.0
3286,31697.0
3287,30554.0
3288,30532.0
3289,30083.0
3290,30170.0
3291,31492.0
3292,31427.0
3293,31684.0
3294,30957.0
3295,30880.0
3296,32659.0
3297,32518.0
3298,32114.0
3299,31977.0
3300,32161.0
3301,32097.0
3302,31828.0
3303,31586.0
3304,31494.0
3305,31568.0
3306,31585.0
3307,31558.0
3308,31803.0
3309,31507.0
3310,31538.0
3311,31452.0
3312,31286.0
3313,30665.0
3314,30571.0
3315,30497.0
3316,30400.0
3317,30563.0
3318,31002.0
3319,31708.0
3320,31635.0
3321,31487.0
3322,31392.0
3323,31647.0
3324,31170.0
3325,31359.0
3326,31301.0
3327,31418.0
3328,31041.0
3329,31135.0
3330,30954.0
3331,31245.0
3332,31260.0
3333,31159.0
3334,31132.0
3335,31067.0
3336,31317.0
3337,31379.0
3338,31373.0
3339,30432.0
3340,30349.0
3341,30646.0
3342,30478.0
3343,31711.0
3344,31806.0
3345,31647.0
3346,31684.0
3347,31750.0
3348,31721.0
3349,31912.0
3350,31929.0
3351,32148.0
3352,31661.0
3353,31363.0
3354,31476.0
3355,31575.0
3356,31559.0
3357,31642.0
3358,31457.0
3359,31666.0
3360,31707.0
3361,31660.0
3362,31287.0
3363,31015.0
3364,31301.0
3365,31224.0
3366,31256.0
3367,31322.0
3368,31476.0
3369,32392.0
3370,32131.0
3371,32370.0
3372,32220.0
3373,32172.0
3374,32026.0
3375,32230.0
3376,32052.0
3377,32346.0
3378,31627.0
3379,31789.0
3380,32001.0
3381,31533.0
3382,31589.0
3383,31364.0
3384,31486.0
3385,31691.0
3386,31530.0
3387,31600.0
3388,31390.0
3389,31308.0
3390,31926.0
3391,32182.0
3392,32221.0
3393,32127.0
3394,31919.0
3395,31922.0
3396,31883.0
3397,32009.0
3398,31914.0
3399,31692.0
3400,31533.0
3401,31867.0
3402,31633.0
3403,31922.0
3404,31529.0
3405,31365.0
3406,31744.0
3407,31721.0
3408,31069.0
3409,31207.0
3410,31197.0
3411,31966.0
3412,32127.0
3413,32122.0
3414,32344.0
3415,32709.0
3416,32210.0
3417,32155.0
3418,32310.0
3419,32060.0
3420,31648.0
3421,31947.0
3422,31645.0
3423,31824.0
3424,31574.0
3425,31648.0
3426,31459.0
3427,31970.0
3428,31912.0
3429,31500.0
3430,31660.0
3431,31826.0
3432,31436.0
3433,31798.0
3434,31797.0
3435,31708.0
3436,31784.0
3437,30369.0
3438,30521.0
3439,32330.0
3440,32280.0
3441,31997.0
3442,31633.0
3443,31657.0
3444,31802.0
3445,31399.0
3446,31405.0
3447,31352.0
3448,31295.0
3449,31339.0
3450,31016.0
3451,31148.0
3452,31483.0
3453,31223.0
3454,31137.0
3455,31388.0
3456,31120.0
3457,31090.0
3458,30971.0
3459,30803.0
3460,29901.0
3461,29855.0
3462,31502.0
3463,31694.0
3464,31554.0
3465,31297.0
3466,31257.0
3467,31465.0
3468,31091.0
3469,31088.0
3470,30892.0
3471,30837.0
3472,30876.0
3473,30982.0
3474,30842.0
3475,31102.0
3476,31356.0
3477,31025.0
3478,30995.0
3479,30838.0
3480,30935.0
3481,30999.0
3482,30782.0
3483,31004.0
3484,30858.0
3485,30860.0
3486,31072.0
3487,31245.0
3488,30914.0
3489,30671.0
3490,30488.0
3491,30335.0
3492,30284.0
3493,30646.0
3494,30322.0
3495,30324.0
3496,30248.0
3497,29984.0
3498,30046.0
3499,29944.0
3500,30212.0
3501,30148.0
3502,30116.0
3503,30416.0
3504,30377.0
3505,30319.0
3506,30439.0
3507,30307.0
3508,30549.0
3509,30379.0
3510,30504.0
3511,30500.0
3512,31378.0
3513,30921.0
3514,31280.0
3515,31024.0
3516,30999.0
3517,30963.0
3518,31221.0
3519,31217.0
3520,31428.0
3521,31199.0
3522,31004.0
3523,31242.0
3524,31083.0
3525,31425.0
3526,31479.0
3527,31330.0
3528,31252.0
3529,31531.0
3530,31336.0
3531,31605.0
3532,31569.0
3533,31592.0
3534,31907.0
3535,31624.0
3536,31782.0
3537,31723.0
3538,31515.0
3539,31518.0
3540,31741.0
3541,31289.0
3542,31172.0
3543,30865.0
3544,31314.0
3545,31431.0
3546,31293.0
3547,31319.0
3548,31292.0
3549,31375.0
3550,31195.0
3551,31351.0
3552,31465.0
3553,31544.0
3554,31568.0
3555,31565.0
3556,31586.0
3557,31370.0
3558,31947.0
3559,31838.0
3560,31732.0
3561,31553.0
3562,31400.0
3563,31422.0
3564,31367.0
3565,31736.0
3566,31414.0
3567,31396.0
3568,31453.0
3569,34935.0
3570,34993.0
3571,34312.0
3572,32280.0
3573,32031.0
3574,32938.0
3575,33463.0
3576,33519.0
3577,33500.0
3578,33301.0
3579,33299.0
3580,33253.0
3581,33474.0
3582,33688.0
3583,33718.0
3584,33728.0
3585,35121.0
3586,36718.0
3587,37884.0
3588,38032.0
3589,40873.0
3590,37726.0
3591,37662.0
3592,41840.0
3593,33751.0
3594,34572.0
3595,33506.0
3596,32868.0
3597,32919.0
3598,32714.0
3599,32982.0
3600,32975.0
3601,33092.0
3602,33123.0
3603,32654.0
3604,33167.0
3605,33583.0
3606,35438.0
3607,36425.0
3608,41609.0
3609,41507.0
3610,42877.0
3611,38173.0
3612,37825.0
3613,37478.0
3614,43140.0
3615,43406.0
3616,44470.0
3617,35761.0
3618,34077.0
3619,33522.0
