time,kw
424,46999.0
425,46414.0
426,45559.0
427,45297.0
428,44826.0
429,44516.0
430,43902.0
431,43735.0
432,41849.0
433,41160.0
434,40984.0
435,41412.0
436,41182.0
437,41009.0
438,41477.0
439,42927.0
440,43978.0
441,45251.0
442,46428.0
443,47136.0
444,47718.0
445,48213.0
446,47478.0
447,47543.0
448,47989.0
449,47887.0
450,47073.0
451,47282.0
452,46119.0
453,46556.0
454,45590.0
455,44493.0
456,43323.0
457,42788.0
458,41824.0
459,40771.0
460,41728.0
461,42529.0
462,43614.0
463,45460.0
464,48332.0
465,51333.0
466,52734.0
467,53506.0
468,54199.0
469,54063.0
470,53890.0
471,54391.0
472,54034.0
473,52740.0
474,51058.0
475,49162.0
476,48354.0
477,47140.0
478,46185.0
479,45201.0
480,43785.0
481,43102.0
482,42160.0
483,42145.0
484,42433.0
485,42379.0
486,43515.0
487,45449.0
488,48139.0
489,51254.0
490,52813.0
491,54948.0
492,54907.0
493,55269.0
494,55767.0
495,55672.0
496,54719.0
497,54010.0
498,52416.0
499,50928.0
500,50849.0
501,50217.0
502,48445.0
503,46369.0
504,44600.0
505,44692.0
506,43910.0
507,43864.0
508,43735.0
509,43699.0
510,44398.0
511,46517.0
512,50102.0
513,52187.0
514,54080.0
515,53692.0
516,54665.0
517,54502.0
518,54412.0
519,54545.0
520,53274.0
521,52973.0
522,52372.0
523,51335.0
524,50501.0
525,49569.0
526,47856.0
527,46632.0
528,45318.0
529,44190.0
530,43986.0
531,43498.0
532,43909.0
533,44015.0
534,44571.0
535,46768.0
536,49664.0
537,51582.0
538,53809.0
539,52933.0
540,52863.0
541,53323.0
542,53817.0
543,53290.0
544,52166.0
545,51007.0
546,49463.0
547,48230.0
548,46869.0
549,46445.0
550,44937.0
551,44426.0
552,43522.0
553,42795.0
554,42036.0
555,41603.0
556,41404.0
557,33008.0
558,38844.0
559,39936.0
560,41016.0
561,43327.0
562,44895.0
563,44912.0
564,47291.0
565,47891.0
566,48801.0
567,49174.0
568,48970.0
569,48567.0
570,49132.0
571,46225.0
572,47102.0
573,46761.0
574,45900.0
575,44989.0
576,44367.0
577,43916.0
578,43149.0
579,42963.0
580,42826.0
581,42430.0
582,42736.0
583,43622.0
584,43952.0
585,45048.0
586,45758.0
587,44331.0
588,46724.0
589,45957.0
590,47189.0
591,47676.0
592,47741.0
593,47871.0
594,48051.0
595,47870.0
596,47921.0
597,47508.0
598,46655.0
599,45408.0
600,44732.0
601,43873.0
602,43491.0
603,42611.0
604,42410.0
605,42304.0
606,43306.0
607,44966.0
608,47755.0
609,50904.0
610,51504.0
611,52659.0
612,52926.0
613,52983.0
614,53354.0
615,53378.0
616,52955.0
617,51846.0
618,50005.0
619,48478.0
620,47766.0
621,46697.0
622,45943.0
623,45726.0
624,44525.0
625,43624.0
626,43121.0
627,43125.0
628,42949.0
629,43178.0
630,44142.0
631,46298.0
632,49703.0
633,52792.0
634,54043.0
635,53843.0
636,55210.0
637,54731.0
638,55073.0
639,54612.0
640,54170.0
641,52994.0
642,51409.0
643,50083.0
644,48967.0
645,48198.0
646,47394.0
647,46802.0
648,45709.0
649,43773.0
650,42269.0
651,42137.0
652,42986.0
653,42987.0
654,44079.0
655,46142.0
656,49064.0
657,52330.0
658,52922.0
659,54041.0
660,53662.0
661,54235.0
662,54271.0
663,54540.0
664,53591.0
665,51778.0
666,51115.0
667,49046.0
668,48128.0
669,47491.0
670,46369.0
671,44900.0
672,42877.0
673,41677.0
674,41461.0
675,40426.0
676,40231.0
677,40321.0
678,41516.0
679,43476.0
680,47075.0
681,49133.0
682,50707.0
683,51392.0
684,51095.0
685,49987.0
686,44063.0
687,50039.0
688,50462.0
689,49825.0
690,52219.0
691,51421.0
692,50584.0
693,49691.0
694,48520.0
695,47335.0
696,46307.0
697,45075.0
698,44622.0
699,44282.0
700,43457.0
701,44310.0
702,44994.0
703,46782.0
704,50141.0
705,51162.0
706,53047.0
707,52884.0
708,52554.0
709,52538.0
710,54098.0
711,53948.0
712,53181.0
713,51153.0
714,51463.0
715,50125.0
716,50163.0
717,49098.0
718,48782.0
719,47405.0
720,46073.0
721,45891.0
722,44948.0
723,44669.0
724,43994.0
725,43858.0
726,42974.0
727,43353.0
728,44704.0
729,45767.0
730,49802.109375
731,50262.9921875
732,51579.703125
733,51189.84375
734,52097.0585938
735,51473.2070312
736,50583.5078125
737,49480.0
738,48971.0
739,48631.0
740,48131.0
741,47335.0
742,47325.0
743,46395.0
744,46037.0
745,46146.0
746,46651.0
747,46731.0
748,45439.0
749,44579.0
750,44283.0
751,43523.0
752,44017.4179688
753,45571.7421875
754,46663.6679688
755,46943.5742188
756,48476.9453125
757,48643.6914062
758,47921.28125
759,48159.2890625
760,47721.7460938
761,46923.4648438
762,45706.0
763,44852.0
764,44661.0
765,44995.0
766,44242.0
767,45052.0
768,45474.0
769,44516.0
770,44404.0
771,45089.0
772,45113.0
773,45795.0
774,45715.0
775,45510.0
776,47747.0
777,48498.9296875
778,48694.96875
779,48922.6875
780,49534.140625
781,49422.6679688
782,49438.9375
783,50357.1835938
784,49827.3710938
785,48767.5976562
786,48378.0
787,47506.0
788,46899.0
789,45415.0
790,45115.0
791,44757.0
792,43939.0
793,44088.0
794,45027.0
795,46310.0
796,47096.0
797,46669.0
798,46147.0
799,46097.0
800,48991.5664062
801,49834.375
802,49946.0429688
803,49991.671875
804,50511.1210938
805,50307.5039062
806,50677.984375
807,51671.15625
808,50280.9570312
809,51397.0
810,52080.0
811,51881.0
812,51742.0
813,51509.0
814,52795.0
815,52855.0
816,52658.0
817,53115.0
818,53031.0
819,52323.0
820,51508.0
821,51730.0
822,50993.0
823,51216.0
824,51541.8867188
825,52448.6015625
826,54140.0351562
827,54327.0625
828,54328.5
829,54544.9257812
830,54907.0585938
831,55401.0898438
832,55185.53125
833,53996.6054688
834,52678.0
835,53113.0
836,53584.0
837,53174.0
838,53140.0
839,53031.0
840,53185.0
841,53419.0
842,53559.0
843,53080.0
844,52489.0
845,52666.0
846,52982.0
847,51997.0
848,51603.640625
849,51416.4179688
850,51954.5351562
851,52861.2382812
852,53520.3710938
853,54204.7109375
854,53169.4023438
855,53579.4335938
856,52670.7695312
857,51778.828125
858,50954.0
859,50323.0
860,51239.0
861,51055.0
862,51491.0
863,51018.0
864,51731.0
865,51373.0
866,51278.0
867,51642.0
868,52305.0
869,53301.0
870,52909.0
871,52641.0
872,51776.546875
873,52637.0585938
874,53714.0351562
875,53894.9375
876,54753.2070312
877,55875.5039062
878,56389.8671875
879,56389.9101562
880,55762.8203125
881,54139.9101562
882,53216.0
883,53833.0
884,54063.0
885,54399.0
886,55063.0
887,55520.0
888,55899.0
889,56083.0
890,55739.0
891,56036.0
892,56056.0
893,55795.0
894,56291.0
895,56546.0
896,57186.8085938
897,57367.6523438
898,58102.4296875
899,58891.9140625
900,57272.875
901,59907.1367188
902,58939.0585938
903,58658.3125
904,57912.5664062
905,56474.6640625
906,56316.0
907,56050.0
908,54989.0
909,54947.0
910,54689.0
911,54320.0
912,54760.0
913,54127.0
914,54131.0
915,54729.0
916,54416.0
917,54277.0
918,54250.0
919,54266.0
920,54868.9609375
921,55723.3203125
922,56780.171875
923,57153.8164062
924,59120.8945312
925,57835.28125
926,58077.8554688
927,58777.0
928,57608.7226562
929,57080.2109375
930,56169.0
931,55492.0
932,55473.0
933,55713.0
934,55199.0
935,54800.0
936,54689.0
937,54365.0
938,53904.0
939,53771.0
940,53380.0
941,53380.0
942,54056.0
943,53770.0
944,54628.640625
945,56847.7109375
946,57959.875
947,57598.2734375
948,59137.40625
949,58469.6523438
950,58062.4296875
951,60033.3867188
952,60335.0078125
953,62081.0
954,61570.0
955,60468.0
956,60368.0
957,61446.0
958,59904.0
959,60874.0
960,60325.0
961,60611.0
962,61371.0
963,61398.0
964,61136.0
965,61531.0
966,61084.0
967,60648.0
968,53208.4804688
969,56039.9609375
970,56296.265625
971,56520.8242188
972,57890.9453125
973,56206.3398438
974,56888.25
975,57258.1289062
976,56196.9023438
977,55275.390625
978,53128.0
979,52448.0
980,52218.0
981,51915.0
982,51471.0
983,52269.0
984,52258.0
985,51671.0
986,51863.0
987,51746.0
988,51176.0
989,50677.0
990,50885.0
991,51182.28125
992,51428.6640625
993,52728.1171875
994,53889.2421875
995,54149.8984375
996,54005.9453125
997,53282.7226562
998,53614.2070312
999,54594.109375
1000,53313.4921875
1001,53104.5351562
1002,51679.0
1003,50598.0
1004,50636.0
1005,50996.0
1006,50133.0
1007,49644.0
1008,49350.0
1009,49288.0
1010,49467.0
1011,50064.0
1012,50164.0
1013,51187.0
1014,50900.0
1015,50712.0
1016,52106.1289062
1017,54243.9140625
1018,55388.078125
1019,56079.765625
1020,56516.2304688
1021,56624.8984375
1022,58171.046875
1023,56897.5703125
1024,57028.3398438
1025,55229.2539062
1026,53933.0
1027,53896.0
1028,55682.0
1029,56011.0
1030,54954.0
1031,54543.0
1032,54467.0
1033,53759.0
1034,53669.0
1035,53991.0
1036,53731.0
1037,53314.0
1038,52643.0
1039,52423.03125
1040,52538.6445312
1041,53021.1484375
1042,53845.3242188
1043,54114.3398438
1044,53949.0742188
1045,53733.7265625
1046,53103.8164062
1047,52726.6015625
1048,53083.8085938
1049,52586.8632812
1050,52217.0
1051,52664.0
1052,52275.0
1053,51999.0
1054,50896.0
1055,50741.0
1056,51008.0
1057,51703.0
1058,49010.0
1059,43212.0
1060,43357.0
1061,44162.0
1062,44974.0
1063,46110.0
1064,46890.578125
1065,46735.6679688
1066,46747.3867188
1067,46455.1210938
1068,47121.5859375
1069,47800.3632812
1070,48106.7109375
1071,48689.1210938
1072,49387.4609375
1073,51711.1640625
1074,52205.0
1075,51956.0
1076,51980.0
1077,51278.0
1078,50563.0
1079,50880.0
1080,49069.0
1081,48684.0
1082,47983.0
1083,48045.0
1084,48089.0
1085,48136.0
1086,48976.0
1087,49614.0
1088,47814.6054688
1089,47680.4804688
1090,48781.6601562
1091,49075.46875
1092,48612.1835938
1093,49189.6367188
1094,48710.5703125
1095,48998.4375
1096,48099.484375
1097,47122.8710938
1098,45821.0
1099,45697.0
1100,46152.0
1101,45004.0
1102,45879.0
1103,45746.0
1104,45844.0
1105,45788.0
1106,44755.0
1107,45987.0
1108,45898.0
1109,45474.0
1110,46247.0
1111,45731.8828125
1112,47455.25
1113,49029.625
1114,49987.8671875
1115,49583.0039062
1116,50250.1796875
1117,50448.8984375
1118,50072.6289062
1119,50682.9726562
1120,49468.2617188
1121,49067.3945312
1122,48593.0
1123,47808.0
1124,47964.0
1125,48296.0
1126,48226.0
1127,47613.0
1128,47234.0
1129,47389.0
1130,47892.0
1131,46983.0
1132,47118.0
1133,46994.0
1134,47417.0
1135,47842.7578125
1136,48229.7578125
1137,48856.4921875
1138,49069.6875
1139,48945.1914062
1140,44695.4960938
1141,44391.3320312
1142,43925.1132812
1143,44496.1171875
1144,44156.2070312
1145,42685.5390625
1146,41845.0
1147,41393.0
1148,40372.0
1149,40519.0
1150,40375.0
1151,40180.0
1152,40113.0
1153,40394.0
1154,40531.0
1155,40555.0
1156,40542.0
1157,40978.0
1158,41456.0
1159,41747.0
1160,42237.2265625
1161,44011.2617188
1162,45451.3632812
1163,46297.828125
1164,48113.4726562
1165,45467.03125
1166,46744.3828125
1167,50377.8164062
1168,48058.3632812
1169,48553.9648438
1170,47719.0
1171,47476.0
1172,46841.0
1173,47060.0
1174,47202.0
1175,47265.0
1176,47824.0
1177,47494.0
1178,46970.0
1179,47171.0
1180,48014.0
1181,47493.0
1182,47214.0
1183,47776.359375
1184,48605.0859375
1185,50977.6757812
1186,53600.5273438
1187,54424.8867188
1188,54212.5859375
1189,53569.6054688
1190,54572.5742188
1191,54907.4375
1192,54198.5664062
1193,51999.3007812
1194,50255.0
1195,49177.0
1196,48260.0
1197,48207.0
1198,48534.0
1199,51012.0
1200,55164.0
1201,55223.0
1202,53929.0
1203,55172.0
1204,54493.0
1205,54055.0
1206,53989.0
1207,55197.953125
1208,55299.546875
1209,54818.796875
1210,55030.5507812
1211,55657.6484375
1212,54803.6015625
1213,55032.9609375
1214,55653.0117188
1215,55958.890625
1216,57011.0078125
1217,55748.2773438
1218,54964.0
1219,52517.0
1220,52344.0
1221,52538.0
1222,51700.0
1223,50908.0
1224,50871.0
1225,50765.0
1226,49464.0
1227,49003.0
1228,49090.0
1229,48579.0
1230,49344.0
1231,49323.1328125
1232,49608.640625
1233,49617.6953125
1234,50028.6054688
1235,50427.7578125
1236,51213.90625
1237,51649.9726562
1238,53430.265625
1239,52647.2382812
1240,50300.4765625
1241,50315.2539062
1242,49446.0
1243,49331.0
1244,49886.0
1245,49413.0
1246,48794.0
1247,48210.0
1248,47773.0
1249,47604.0
1250,47543.0
1251,46790.0
1252,46336.0
1253,46084.0
1254,45986.0
1255,45430.1796875
1256,46220.6601562
1257,47960.5078125
1258,48435.9335938
1259,48909.3203125
1260,38926.6328125
1261,41432.5
1262,44747.5039062
1263,44210.8085938
1264,43967.8398438
1265,42359.8164062
1266,40741.0
1267,39440.0
1268,39033.0
1269,37091.0
1270,36595.0
1271,35135.0
1272,34232.0
1273,33411.0
1274,32485.0
1275,32472.0
1276,36034.0
1277,35506.0
1278,36685.0
1279,39036.4492188
1280,41127.8632812
1281,43683.8984375
1282,46002.6601562
1283,48338.9570312
1284,49086.859375
1285,49271.9726562
1286,48898.34375
1287,49886.5195312
1288,48890.984375
1289,47580.3046875
1290,44589.0
1291,42479.0
1292,41247.0
1293,40899.0
1294,40233.0
1295,38759.0
1296,37705.0
1297,36236.0
1298,35525.0
1299,36033.0
1300,35283.0
1301,35596.0
1302,36333.0
1303,38681.0
1304,40970.4882812
1305,42998.1210938
1306,44959.734375
1307,45730.1757812
1308,45911.5664062
1309,44045.7773438
1310,45727.3554688
1311,48232.203125
1312,48052.875
1313,46802.0
1314,45908.0
1315,45380.0
1316,45458.0
1317,40698.0
1318,39243.0
1319,37211.0
1320,36512.0
1321,35658.0
1322,35407.0
1323,34657.0
1324,34887.0
1325,34105.0
1326,35069.0
1327,36885.328125
1328,39974.9960938
1329,42336.5351562
1330,45978.3046875
1331,47288.7460938
1332,46511.6601562
1333,44162.1210938
1334,45979.4023438
1335,44872.1953125
1336,44288.4179688
1337,43699.9140625
1338,42284.0
1339,40990.0
1340,40175.0
1341,39705.0
1342,38699.0
1343,37277.0
1344,36290.0
1345,35215.0
1346,34500.0
1347,34210.0
1348,33855.0
1349,32952.0
1350,35028.0
1351,36150.2695312
1352,39856.6992188
1353,42860.7851562
1354,42232.2890625
1355,42825.6289062
1356,43487.9804688
1357,44708.8203125
1358,44226.890625
1359,45472.796875
1360,44435.7148438
1361,43040.8242188
1362,41201.0
1363,40423.0
1364,40172.0
1365,39536.0
1366,37765.0
1367,36858.0
1368,35889.0
1369,35482.0
1370,35126.0
1371,34802.0
1372,35068.0
1373,34784.0
1374,35310.0
1375,36045.6445312
1376,35959.125
1377,36549.4570312
1378,38060.5546875
1379,39371.7382812
1380,39861.203125
1381,40194.1289062
1382,44544.7109375
1383,44789.8320312
1384,44934.5820312
1385,44859.53125
1386,44324.0
1387,44271.0
1388,43832.0
1389,43168.0
1390,42544.0
1391,40990.0
1392,40604.0
1393,39660.0
1394,39408.0
1395,39169.0
1396,38616.0
1397,38583.0
1398,39073.0
1399,39131.6289062
1400,39775.640625
1401,40999.3476562
1402,41093.6054688
1403,43370.328125
1404,42407.0039062
1405,42648.09375
1406,45599.9921875
1407,44793.765625
1408,43695.8828125
1409,43027.0
1410,43250.0
1411,42506.0
1412,42468.0
1413,40082.0
1414,38447.0
1415,37899.0
1416,37246.0
1417,36475.0
1418,36078.0
1419,35487.0
1420,36010.0
1421,35827.0
1422,36363.0
1423,37681.375
1424,39837.9765625
1425,43831.5078125
1426,44600.2109375
1427,46117.3085938
1428,46988.9765625
1429,47299.5703125
1430,49878.953125
1431,51288.5546875
1432,49635.7265625
1433,48892.6914062
1434,45822.0
1435,45345.0
1436,44194.0
1437,43989.0
1438,45202.0
1439,43209.0
1440,41963.0
1441,40351.0
1442,39923.0
1443,40051.0
1444,38982.0
1445,39055.0
1446,39090.0
1447,40568.0429688
1448,42228.1640625
1449,44036.0078125
1450,44254.71875
1451,45621.90625
1452,45337.8632812
1453,45216.9921875
1454,45083.0039062
1455,45423.46875
1456,44067.34375
1457,42961.7539062
1458,42306.0
1459,41172.0
1460,50197.0
1461,48472.0
1462,48174.0
1463,46774.0
1464,45722.0
1465,44964.0
1466,43902.0
1467,43650.0
1468,43730.0
1469,44403.0
1470,45697.9999
1471,47395.0
1472,47748.0
1473,47453.0
1474,46844.0
1475,48105.0
1476,47013.0
1477,47394.0
1478,47626.0
1479,50228.0
1480,50473.0
1481,50304.0
1482,52352.0
1483,51006.0
1484,50867.0
1485,51406.0
1486,50547.0
1487,49101.0
1488,48264.0
1489,47226.0
1490,47530.0
1491,47748.0
1492,46638.0
1493,48675.0
1494,45665.0
1495,45610.0
1496,44014.0
1497,43481.0
1498,43032.0
1499,43760.0
1500,43746.999
1501,44227.0
1502,45356.0
1503,46988.0
1504,47715.0
1505,48669.0
1506,49505.0
1507,48937.0
1508,48012.0
1509,47139.0
1510,46601.0
1511,45291.0
1512,44669.0
1513,44327.0
1514,43465.0
1515,43741.0
1516,44072.0
1517,43784.0
1518,43877.0
1519,43804.0
1520,42729.0
1521,42420.0
1522,41716.0
1523,45761.0
1524,47000.0
1525,49234.0
1526,50487.0
1527,51313.0
1528,52080.0
1529,50963.0
1530,50785.0
1531,49596.0
1532,49277.0
1533,48809.0
1534,47942.0
1535,46232.0
1536,45563.0
1537,45088.0
1538,43968.0
1539,43757.0
1540,43329.0
1541,43709.0
1542,44895.0
1543,46972.0
1544,47836.0
1545,51936.0
1546,53458.0
1547,55428.0
1548,55297.0
1549,56295.0
1550,57003.0
1551,57464.0
1552,58428.0
1553,58948.0
1554,57893.0
1555,55886.0
1556,55578.0
1557,54625.0
1558,53221.0
1559,51778.0
1560,50211.0
1561,49003.0
1562,47639.0
1563,45573.0
1564,44493.0
1565,44496.0
1566,45536.0
1567,47058.0
1568,47959.0
1569,48177.0
1570,49690.0
1571,47655.0
1572,47929.0
1573,48776.0
1574,48622.0
1575,50946.0
1576,52979.0
1577,54125.0
1578,52852.0
1579,50591.0
1580,48043.0
1581,47465.0
1582,46228.0
1583,46023.0
1584,45640.0
1585,44147.0
1586,43468.0
1587,43067.0
1588,42515.0
1589,42923.0
1590,43649.0
1591,45657.0
1592,45252.0
1593,45714.0
1594,47495.0
1595,47588.0
1596,48733.0
1597,49204.0
1598,50275.0
1599,53544.0
1600,55365.0
1601,55481.0
1602,53570.0
1603,51263.0
1604,51203.0
1605,52577.0
1606,50630.0
1607,49777.0
1608,47477.0
1609,46858.0
1610,46297.0
1611,45887.0
1612,45548.0
1613,45425.0
1614,46015.0
1615,46655.0
1616,46015.0
1617,49082.0
1618,44944.0
1619,47424.0
1620,50429.0
1621,50216.0
1622,52870.0
1623,53960.0
1624,54576.0
1625,54567.0
1626,51873.0
1627,51314.0
1628,48932.0
1629,49349.0
1630,48325.0
1631,47224.0
1632,45205.0
1633,45112.0
1634,44177.0
1635,44318.0
1636,43500.0
1637,44465.0
1638,44907.0
1639,46295.0
1640,46903.0
1641,47124.0
1642,48272.0
1643,48621.0
1644,48007.0
1645,47879.0
1646,48219.0
1647,49622.0
1648,51490.0
1649,50406.0
1650,49944.0
1651,48277.0
1652,49486.0
1653,49853.0
1654,49193.0
1655,48588.0
1656,46141.0
1657,45814.0
1658,44958.0
1659,44683.0
1660,44325.0
1661,43541.0
1662,44396.0
1663,42960.0
1664,43013.0
1665,43415.0
1666,41953.001
1667,42280.0
1668,43242.0
1669,45179.0
1670,45213.0
1671,45892.0
1672,46653.0
1673,46754.0
1674,46506.0
1675,47400.0
1676,46702.0
1677,46044.0
1678,45767.0
1679,44529.0
1680,44033.0
1681,43250.0
1682,43405.0
1683,42608.0
1684,42159.0
1685,42569.0
1686,42919.0
1687,42676.0
1688,41765.0
1689,41146.0
1690,41356.0
1691,41265.0
1692,41508.0
1693,42098.0
1694,42832.0
1695,44762.0
1696,45091.0
1697,46458.0
1698,46542.0
1699,46672.0
1700,45547.0
1701,46150.0
1702,44749.0
1703,44846.0
1704,44493.0
1705,42093.0
1706,42823.0
1707,43364.0
1708,43939.0
1709,44324.0
1710,45258.0
1711,48329.0
1712,51464.0
1713,53363.0
1714,53838.0
1715,53944.0
1716,54381.0
1717,54658.0
1718,54387.0
1719,52739.0
1720,51143.0
1721,50662.0
1722,49906.0
1723,49572.0
1724,49231.0
1725,47205.0
1726,46332.0
1727,45759.0
1728,45177.0
1729,44150.0
1730,43884.0
1731,43622.0
1732,43897.0
1733,43909.0
1734,46159.0
1735,48402.0
1736,51707.0
1737,53148.0
1738,52859.0
1739,53228.0
1740,54526.0
1741,54013.0
1742,55141.0
1743,53102.0
1744,52582.0
1745,50957.0
1746,50314.0
1747,49923.0
1748,48753.0
1749,47994.0
1750,47557.0
1751,46142.0
1752,45614.0
1753,44537.0
1754,44273.0
1755,44071.0
1756,43866.0
1757,44440.0
1758,46284.0
1759,48562.0
1760,51500.0
1761,52292.0
1762,52437.0
1763,51104.0
1764,49807.0
1765,49402.0
1766,48317.0
1767,49338.0
1768,49870.0
1769,50169.0
1770,49805.0
1771,49145.0
1772,48698.0
1773,47779.0
1774,46547.0
1775,45570.0
1776,44712.0
1777,44333.0
1778,43233.0
1779,42132.0
1780,42047.0
1781,43084.0
1782,44645.0
1783,46142.0
1784,46256.0
1785,46073.0
1786,46113.0
1787,45137.0
1788,48353.0
1789,48781.0
1790,45915.0
1791,48932.0
1792,50106.0
1793,48545.0
1794,47812.0
1795,45953.0
1796,45343.0
1797,44439.0
1798,46028.0
1799,45062.0
1800,44721.0
1801,42940.0
1802,43286.0
1803,43172.0
1804,43351.0
1805,43919.0
1806,45398.0
1807,46460.0
1808,49664.0
1809,51099.0
1810,51385.0
1811,51807.0
1812,51545.0
1813,50745.0
1814,50788.0
1815,52813.0
1816,51969.0
1817,50297.0
1818,49635.0
1819,48106.0
1820,49155.0
1821,49011.0
1822,48065.0
1823,46872.0
1824,45649.0
1825,45508.0
1826,44798.0
1827,44956.0
1828,44929.0
1829,44156.0
1830,44445.0
1831,44717.0
1832,42715.0
1833,42500.0
1834,42147.0
1835,43195.0
1836,42560.0
1837,43339.0
1838,43518.0
1839,43523.0
1840,43068.0
1841,42582.0
1842,41900.0
1843,43512.0
1844,43217.0
1845,43120.0
1846,42162.0
1847,41778.0
1848,41776.0
1849,41264.0
1850,41333.0
1851,41347.0
1852,41940.0
1853,42429.0
1854,41900.0
1855,41373.0
1856,40932.0
1857,39543.0
1858,38944.0
1859,38418.0
1860,38619.0
1861,40275.0
1862,41877.0
1863,41198.0
1864,42845.0
1865,44259.0
1866,44054.0
1867,43676.0
1868,43142.0
1869,42845.0
1870,41811.0
1871,41159.0
1872,40797.0
1873,41081.0
1874,40860.0
1875,41183.0
1876,41483.0
1877,41095.0
1878,43655.0
1879,45202.0
1880,45161.0
1881,45309.0
1882,47655.0
1883,48668.0
1884,48763.0
1885,48035.0
1886,51146.0
1887,53004.0
1888,51742.0
1889,48971.0
1890,47728.0
1891,47779.0
1892,46204.0
1893,45442.0
1894,45407.0
1895,44759.0
1896,44301.0
1897,44391.0
1898,44242.0
1899,44170.0
1900,43988.0
1901,44235.0
1902,47156.0
1903,48389.0
1904,48691.0
1905,51363.0
1906,49062.0
1907,49607.0
1908,48017.0
1909,47754.0
1910,48037.0
1911,48406.0
1912,45118.0
1913,44652.0
1914,43604.0
1915,43620.0
1916,45520.0
1917,45563.0
1918,45040.0
1919,44251.0
1920,43330.0
1921,43204.0
1922,43416.0
1923,45021.0
1924,44558.0
1925,43815.0
1926,47070.0
1927,47896.0
1928,47770.0
1929,46815.0
1930,44083.0
1931,43276.0
1932,44509.0
1933,46693.0
1934,46563.0
1935,44198.0
1936,44432.0
1937,44510.0
1938,43649.0
1939,43655.0
1940,43236.0
1941,42439.0
1942,42171.0
1943,41975.0
1944,41374.0
1945,40670.0
1946,40482.0
1947,40896.0
1948,41085.0
1949,41881.0
1950,42983.0
1951,44809.0
1952,45836.0
1953,46027.0
1954,47247.0
1955,47422.0
1956,46513.0
1957,50950.0
1958,51547.0
1959,52746.0
1960,50694.0
1961,49810.0
1962,49126.0
1963,48779.0
1964,47804.0
1965,45968.0
1966,45531.0
1967,43561.0
1968,43354.0
1969,43187.0
1970,44172.0
1971,43815.0
1972,44458.0
1973,44105.0
1974,47251.0
1975,46959.0
1976,46642.0
1977,47753.0
1978,48729.0
1979,49538.0
1980,48875.0
1981,50476.0
1982,50291.0
1983,51938.0
1984,51954.0
1985,50456.0
1986,50100.0
1987,52589.0
1988,51233.0
1989,55131.0
1990,52006.0
1991,50932.0
1992,50558.0
1993,49421.0
1994,48491.0
1995,49760.0
1996,49146.0
1997,47496.0
1998,45960.001
1999,45425.0
2000,46104.0
2001,46278.0
2002,46470.0
2003,47328.0
2004,48429.0
2005,49140.001
2006,49214.0
2007,48995.001
2008,47087.0
2009,47227.0
2010,47398.0
2011,50732.0
2012,49955.0
2013,50227.0
2014,47195.0
2015,46667.001
2016,46508.0
2017,46895.0
2018,46527.0
2019,46935.0
2020,45985.0
2021,44395.0
2022,43417.0
2023,41812.0
2024,42834.0
2025,42951.0
2026,42641.0
2027,45409.001
2028,46253.0
2029,44385.001
2030,44335.0
2031,46887.0
2032,46473.0
2033,45801.0
2034,47314.0
2035,49791.0
2036,48501.0
2037,48993.0
2038,47901.0
2039,47226.001
2040,46354.001
2041,45350.0
2042,45018.0
2043,43021.0
2044,41588.0
2045,42075.0
2046,45145.0
2047,46327.0
2048,49167.0
2049,51354.0
2050,51568.0
2051,52806.0
2052,56257.0
2053,56137.0
2054,56633.0
2055,56540.0
2056,54489.999
2057,51415.001
2058,52106.0
2059,52471.0
2060,50299.0
2061,48258.0
2062,46351.0
2063,43695.0
2064,43089.0
2065,41484.0
2066,40883.0
2067,33477.0
2068,33228.0
2069,34111.0
2070,34549.0
2071,37582.0
2072,38910.0
2073,37726.0
2074,38523.0
2075,39105.0
2076,39080.0
2077,39754.0
2078,41535.0
2079,42775.0
2080,42357.0
2081,40261.0
2082,39918.0
2083,41820.0
2084,44713.0
2085,44525.0
2086,43563.0
2087,41878.0
2088,41172.0
2089,40296.0
2090,43359.0
2091,42730.0
2092,42604.0
2093,42897.0
2094,45743.0
2095,46728.0
2096,50316.0
2097,51170.0
2098,51102.0
2099,52158.0
2100,53582.0
2101,54700.0
2102,54366.0
2103,51959.0
2104,52235.0
2105,51364.0
2106,51053.0
2107,53500.0
2108,53123.0
2109,52158.0
2110,50792.0
2111,48330.0
2112,48929.0
2113,47944.0
2114,46851.0
2115,46705.0
2116,44404.0
2117,45818.001
2118,46648.0
2119,48534.0
2120,50727.0
2121,52901.0
2122,55716.0
2123,56515.0
2124,57820.0
2125,56213.0
2126,59824.0
2127,58668.0
2128,55825.0
2129,52997.0
2130,52837.0
2131,55499.0
2132,54219.0
2133,52057.0
2134,51757.0
2135,50360.0
2136,50029.0
2137,49644.0
2138,49195.0
2139,47133.0
2140,44339.0
2141,45042.0
2142,46607.0
2143,47290.0
2144,49285.0
2145,50776.0
2146,51245.0
2147,51596.0
2148,51856.0
2149,51994.0
2150,51947.0
2151,51451.0
2152,50763.0
2153,48351.0
2154,50020.0
2155,51326.0
2156,52129.0
2157,50609.0
2158,48460.0
2159,48020.0
2160,47032.0
2161,46502.0
2162,45362.0
2163,45129.9999
2164,44335.0
2165,43564.0
2166,43855.0001
2167,42802.0
2168,41645.0
2169,40347.0
2170,40721.0
2171,41933.0
2172,41803.0
2173,41408.0
2174,42933.0
2175,45552.0
